source,target,weight
Synedra ulna,Eunotia pectinalis,0
Tabellaria flocculosa,Eunotia pectinalis,0
Ulothrix,Eunotia pectinalis,0
Ameletopsis perscitus,Eunotia pectinalis,0
Aoteapsyche,Eunotia pectinalis,0
Austroperla cyrene,Eunotia pectinalis,0
Austrosimulium,Eunotia pectinalis,0
Chironomini,Eunotia pectinalis,0
Coloburiscus,Eunotia pectinalis,0
Costachorema,Eunotia pectinalis,0
Cricotopus sp I,Eunotia pectinalis,0
Cricotopus sp II,Eunotia pectinalis,0
Cristaperla,Eunotia pectinalis,0
Deleatidium,Eunotia pectinalis,0
Eriopterini,Eunotia pectinalis,0
Eye forward chiron,Eunotia pectinalis,0
Helicopsyche,Eunotia pectinalis,0
Hudsonema aliena,Eunotia pectinalis,0
Hudsonema amabilis,Eunotia pectinalis,0
Hydora nitida (ad),Eunotia pectinalis,0
Hydora nitida (l),Eunotia pectinalis,0
Hydrobiosella stenocerca,Eunotia pectinalis,0
Hydrobiosis parumbripennis,Eunotia pectinalis,0
Mischoderus,Eunotia pectinalis,0
Nannochorista phillpotti,Eunotia pectinalis,0
Neozephlebia scita,Eunotia pectinalis,0
Oligo II,Eunotia pectinalis,0
Oligo Lumbri pink,Eunotia pectinalis,0
Oligo skinny,Eunotia pectinalis,0
Paracalliope fluviatalus,Eunotia pectinalis,0
Paracalliope pale,Eunotia pectinalis,0
Paralimnophila skuseii,Eunotia pectinalis,0
Paucispinigera approximata,Eunotia pectinalis,0
Polypedellum,Eunotia pectinalis,0
Polypedellum II,Eunotia pectinalis,0
Polyplectropus,Eunotia pectinalis,0
Scirtid,Eunotia pectinalis,0
Sphaerid,Eunotia pectinalis,0
Stenoperla prasinia,Eunotia pectinalis,0
Stictocladius,Eunotia pectinalis,0
Zelandobius,Eunotia pectinalis,0
Zelandoperla,Eunotia pectinalis,0
Zelandotipula,Eunotia pectinalis,0
Anguilla dieffenbachii,Eunotia pectinalis,0
Unidentified detritus,Fragilaria vaucheriae,0
Terrestrial invertebrates,Fragilaria vaucheriae,0
Plant materials,Fragilaria vaucheriae,0
Meiofauna,Fragilaria vaucheriae,0
Achnanthes inflata,Fragilaria vaucheriae,0
Achnanthes lanceolata,Fragilaria vaucheriae,0
Achnanthes linearis,Fragilaria vaucheriae,0
Achnanthes minutissima,Fragilaria vaucheriae,0
Ankitodesmus sp.,Fragilaria vaucheriae,0
Batrachospermum,Fragilaria vaucheriae,0
Blue-green algae,Fragilaria vaucheriae,0
Calothrix,Fragilaria vaucheriae,0
Cocconeis placentula,Fragilaria vaucheriae,0
Cymbella kappi,Fragilaria vaucheriae,0
Cymbella kappii,Fragilaria vaucheriae,0
Cymbella mulleri,Fragilaria vaucheriae,0
Diatoma heimale,Fragilaria vaucheriae,0
Epithemia sorex,Fragilaria vaucheriae,0
Eunotia pectinalis,Fragilaria vaucheriae,0
Fragilaria vaucheriae,Fragilaria vaucheriae,0
Frustulia rhomboides,Fragilaria vaucheriae,0
Gomphoneis herculeana,Fragilaria vaucheriae,0
Gomphonema accuminatum,Fragilaria vaucheriae,0
Gomphonema angustatum,Fragilaria vaucheriae,0
Gomphonema intricatum,Fragilaria vaucheriae,0
Gomphonema parvulum,Fragilaria vaucheriae,0
Gomphonema sp. III,Fragilaria vaucheriae,0
Gomphonema sp. unk,Fragilaria vaucheriae,0
Gomphonema truncatum,Fragilaria vaucheriae,0
Green algae,Fragilaria vaucheriae,0
Gyrosigma,Fragilaria vaucheriae,0
Melosira varians,Fragilaria vaucheriae,0
Navicula avenacea,Fragilaria vaucheriae,0
Navicula rhynocephala,Fragilaria vaucheriae,0
Nitzschia dissipata,Fragilaria vaucheriae,0
Nitzschia dubia,Fragilaria vaucheriae,0
Nitzschia linearis,Fragilaria vaucheriae,0
Pinnularia spp.,Fragilaria vaucheriae,0
Rhoicosphenia curvata,Fragilaria vaucheriae,0
Staurostratum,Fragilaria vaucheriae,0
Surirella elegans,Fragilaria vaucheriae,0
Synedra ulna,Fragilaria vaucheriae,0
Tabellaria flocculosa,Fragilaria vaucheriae,0
Ulothrix,Fragilaria vaucheriae,0
Ameletopsis perscitus,Fragilaria vaucheriae,0
Aoteapsyche,Fragilaria vaucheriae,0
Austroperla cyrene,Fragilaria vaucheriae,0
Austrosimulium,Fragilaria vaucheriae,0
Chironomini,Fragilaria vaucheriae,0
Coloburiscus,Fragilaria vaucheriae,0
Costachorema,Fragilaria vaucheriae,0
Cricotopus sp I,Fragilaria vaucheriae,0
Cricotopus sp II,Fragilaria vaucheriae,0
Cristaperla,Fragilaria vaucheriae,0
Deleatidium,Fragilaria vaucheriae,0
Eriopterini,Fragilaria vaucheriae,0
Eye forward chiron,Fragilaria vaucheriae,0
Helicopsyche,Fragilaria vaucheriae,0
Hudsonema aliena,Fragilaria vaucheriae,0
Hudsonema amabilis,Fragilaria vaucheriae,0
Hydora nitida (ad),Fragilaria vaucheriae,0
Hydora nitida (l),Fragilaria vaucheriae,0
Hydrobiosella stenocerca,Fragilaria vaucheriae,0
Hydrobiosis parumbripennis,Fragilaria vaucheriae,0
Mischoderus,Fragilaria vaucheriae,0
Nannochorista phillpotti,Fragilaria vaucheriae,0
Neozephlebia scita,Fragilaria vaucheriae,0
Oligo II,Fragilaria vaucheriae,0
Oligo Lumbri pink,Fragilaria vaucheriae,0
Oligo skinny,Fragilaria vaucheriae,0
Paracalliope fluviatalus,Fragilaria vaucheriae,0
Paracalliope pale,Fragilaria vaucheriae,0
Paralimnophila skuseii,Fragilaria vaucheriae,0
Paucispinigera approximata,Fragilaria vaucheriae,0
Polypedellum,Fragilaria vaucheriae,0
Polypedellum II,Fragilaria vaucheriae,0
Polyplectropus,Fragilaria vaucheriae,0
Scirtid,Fragilaria vaucheriae,0
Sphaerid,Fragilaria vaucheriae,0
Stenoperla prasinia,Fragilaria vaucheriae,0
Stictocladius,Fragilaria vaucheriae,0
Zelandobius,Fragilaria vaucheriae,0
Zelandoperla,Fragilaria vaucheriae,0
Zelandotipula,Fragilaria vaucheriae,0
Anguilla dieffenbachii,Fragilaria vaucheriae,0
Unidentified detritus,Frustulia rhomboides,0
Terrestrial invertebrates,Frustulia rhomboides,0
Plant materials,Frustulia rhomboides,0
Meiofauna,Frustulia rhomboides,0
Achnanthes inflata,Frustulia rhomboides,0
Achnanthes lanceolata,Frustulia rhomboides,0
Achnanthes linearis,Frustulia rhomboides,0
Achnanthes minutissima,Frustulia rhomboides,0
Ankitodesmus sp.,Frustulia rhomboides,0
Batrachospermum,Frustulia rhomboides,0
Blue-green algae,Frustulia rhomboides,0
Calothrix,Frustulia rhomboides,0
Cocconeis placentula,Frustulia rhomboides,0
Cymbella kappi,Frustulia rhomboides,0
Cymbella kappii,Frustulia rhomboides,0
Cymbella mulleri,Frustulia rhomboides,0
Diatoma heimale,Frustulia rhomboides,0
Epithemia sorex,Frustulia rhomboides,0
Eunotia pectinalis,Frustulia rhomboides,0
Fragilaria vaucheriae,Frustulia rhomboides,0
Frustulia rhomboides,Frustulia rhomboides,0
Gomphoneis herculeana,Frustulia rhomboides,0
Gomphonema accuminatum,Frustulia rhomboides,0
Gomphonema angustatum,Frustulia rhomboides,0
Gomphonema intricatum,Frustulia rhomboides,0
Gomphonema parvulum,Frustulia rhomboides,0
Gomphonema sp. III,Frustulia rhomboides,0
Gomphonema sp. unk,Frustulia rhomboides,0
Gomphonema truncatum,Frustulia rhomboides,0
Green algae,Frustulia rhomboides,0
Gyrosigma,Frustulia rhomboides,0
Melosira varians,Frustulia rhomboides,0
Navicula avenacea,Frustulia rhomboides,0
Navicula rhynocephala,Frustulia rhomboides,0
Nitzschia dissipata,Frustulia rhomboides,0
Nitzschia dubia,Frustulia rhomboides,0
Nitzschia linearis,Frustulia rhomboides,0
Pinnularia spp.,Frustulia rhomboides,0
Rhoicosphenia curvata,Frustulia rhomboides,0
Staurostratum,Frustulia rhomboides,0
Surirella elegans,Frustulia rhomboides,0
Synedra ulna,Frustulia rhomboides,0
Tabellaria flocculosa,Frustulia rhomboides,0
Ulothrix,Frustulia rhomboides,0
Ameletopsis perscitus,Frustulia rhomboides,0
Aoteapsyche,Frustulia rhomboides,0
Austroperla cyrene,Frustulia rhomboides,0
Austrosimulium,Frustulia rhomboides,0
Chironomini,Frustulia rhomboides,0
Coloburiscus,Frustulia rhomboides,0
Costachorema,Frustulia rhomboides,0
Cricotopus sp I,Frustulia rhomboides,0
Cricotopus sp II,Frustulia rhomboides,0
Cristaperla,Frustulia rhomboides,0
Deleatidium,Frustulia rhomboides,0
Eriopterini,Frustulia rhomboides,0
Eye forward chiron,Frustulia rhomboides,0
Helicopsyche,Frustulia rhomboides,0
Hudsonema aliena,Frustulia rhomboides,0
Hudsonema amabilis,Frustulia rhomboides,0
Hydora nitida (ad),Frustulia rhomboides,0
Hydora nitida (l),Frustulia rhomboides,0
Hydrobiosella stenocerca,Frustulia rhomboides,0
Hydrobiosis parumbripennis,Frustulia rhomboides,0
Mischoderus,Frustulia rhomboides,0
Nannochorista phillpotti,Frustulia rhomboides,0
Neozephlebia scita,Frustulia rhomboides,0
Oligo II,Frustulia rhomboides,0
Oligo Lumbri pink,Frustulia rhomboides,0
Oligo skinny,Frustulia rhomboides,0
Paracalliope fluviatalus,Frustulia rhomboides,0
Paracalliope pale,Frustulia rhomboides,0
Paralimnophila skuseii,Frustulia rhomboides,0
Paucispinigera approximata,Frustulia rhomboides,0
Polypedellum,Frustulia rhomboides,0
Polypedellum II,Frustulia rhomboides,0
Polyplectropus,Frustulia rhomboides,0
Scirtid,Frustulia rhomboides,0
Sphaerid,Frustulia rhomboides,0
Stenoperla prasinia,Frustulia rhomboides,0
Stictocladius,Frustulia rhomboides,0
Zelandobius,Frustulia rhomboides,0
Zelandoperla,Frustulia rhomboides,0
Zelandotipula,Frustulia rhomboides,0
Anguilla dieffenbachii,Frustulia rhomboides,0
Unidentified detritus,Gomphoneis herculeana,0
Terrestrial invertebrates,Gomphoneis herculeana,0
Plant materials,Gomphoneis herculeana,0
Meiofauna,Gomphoneis herculeana,0
Achnanthes inflata,Gomphoneis herculeana,0
Achnanthes lanceolata,Gomphoneis herculeana,0
Achnanthes linearis,Gomphoneis herculeana,0
Achnanthes minutissima,Gomphoneis herculeana,0
Ankitodesmus sp.,Gomphoneis herculeana,0
Batrachospermum,Gomphoneis herculeana,0
Blue-green algae,Gomphoneis herculeana,0
Calothrix,Gomphoneis herculeana,0
Cocconeis placentula,Gomphoneis herculeana,0
Cymbella kappi,Gomphoneis herculeana,0
Cymbella kappii,Gomphoneis herculeana,0
Cymbella mulleri,Gomphoneis herculeana,0
Diatoma heimale,Gomphoneis herculeana,0
Epithemia sorex,Gomphoneis herculeana,0
Eunotia pectinalis,Gomphoneis herculeana,0
Fragilaria vaucheriae,Gomphoneis herculeana,0
Frustulia rhomboides,Gomphoneis herculeana,0
Gomphoneis herculeana,Gomphoneis herculeana,0
Gomphonema accuminatum,Gomphoneis herculeana,0
Gomphonema angustatum,Gomphoneis herculeana,0
Gomphonema intricatum,Gomphoneis herculeana,0
Gomphonema parvulum,Gomphoneis herculeana,0
Gomphonema sp. III,Gomphoneis herculeana,0
Gomphonema sp. unk,Gomphoneis herculeana,0
Gomphonema truncatum,Gomphoneis herculeana,0
Green algae,Gomphoneis herculeana,0
Gyrosigma,Gomphoneis herculeana,0
Melosira varians,Gomphoneis herculeana,0
Navicula avenacea,Gomphoneis herculeana,0
Navicula rhynocephala,Gomphoneis herculeana,0
Nitzschia dissipata,Gomphoneis herculeana,0
Nitzschia dubia,Gomphoneis herculeana,0
Nitzschia linearis,Gomphoneis herculeana,0
Pinnularia spp.,Gomphoneis herculeana,0
Rhoicosphenia curvata,Gomphoneis herculeana,0
Staurostratum,Gomphoneis herculeana,0
Surirella elegans,Gomphoneis herculeana,0
Synedra ulna,Gomphoneis herculeana,0
Tabellaria flocculosa,Gomphoneis herculeana,0
Ulothrix,Gomphoneis herculeana,0
Ameletopsis perscitus,Gomphoneis herculeana,0
Aoteapsyche,Gomphoneis herculeana,0
Austroperla cyrene,Gomphoneis herculeana,0
Austrosimulium,Gomphoneis herculeana,0
Chironomini,Gomphoneis herculeana,0
Coloburiscus,Gomphoneis herculeana,0
Costachorema,Gomphoneis herculeana,0
Cricotopus sp I,Gomphoneis herculeana,0
Cricotopus sp II,Gomphoneis herculeana,0
Cristaperla,Gomphoneis herculeana,0
Deleatidium,Gomphoneis herculeana,0
Eriopterini,Gomphoneis herculeana,0
Eye forward chiron,Gomphoneis herculeana,0
Helicopsyche,Gomphoneis herculeana,0
Hudsonema aliena,Gomphoneis herculeana,0
Hudsonema amabilis,Gomphoneis herculeana,0
Hydora nitida (ad),Gomphoneis herculeana,0
Hydora nitida (l),Gomphoneis herculeana,0
Hydrobiosella stenocerca,Gomphoneis herculeana,0
Hydrobiosis parumbripennis,Gomphoneis herculeana,0
Mischoderus,Gomphoneis herculeana,0
Nannochorista phillpotti,Gomphoneis herculeana,0
Neozephlebia scita,Gomphoneis herculeana,0
Oligo II,Gomphoneis herculeana,0
Oligo Lumbri pink,Gomphoneis herculeana,0
Oligo skinny,Gomphoneis herculeana,0
Paracalliope fluviatalus,Gomphoneis herculeana,0
Paracalliope pale,Gomphoneis herculeana,0
Paralimnophila skuseii,Gomphoneis herculeana,0
Paucispinigera approximata,Gomphoneis herculeana,0
Polypedellum,Gomphoneis herculeana,0
Polypedellum II,Gomphoneis herculeana,0
Polyplectropus,Gomphoneis herculeana,0
Scirtid,Gomphoneis herculeana,0
Sphaerid,Gomphoneis herculeana,0
Stenoperla prasinia,Gomphoneis herculeana,0
Stictocladius,Gomphoneis herculeana,0
Zelandobius,Gomphoneis herculeana,0
Zelandoperla,Gomphoneis herculeana,0
Zelandotipula,Gomphoneis herculeana,0
Anguilla dieffenbachii,Gomphoneis herculeana,0
Unidentified detritus,Gomphonema accuminatum,0
Terrestrial invertebrates,Gomphonema accuminatum,0
Plant materials,Gomphonema accuminatum,0
Meiofauna,Gomphonema accuminatum,0
Achnanthes inflata,Gomphonema accuminatum,0
Achnanthes lanceolata,Gomphonema accuminatum,0
Achnanthes linearis,Gomphonema accuminatum,0
Achnanthes minutissima,Gomphonema accuminatum,0
Ankitodesmus sp.,Gomphonema accuminatum,0
Batrachospermum,Gomphonema accuminatum,0
Blue-green algae,Gomphonema accuminatum,0
Calothrix,Gomphonema accuminatum,0
Cocconeis placentula,Gomphonema accuminatum,0
Cymbella kappi,Gomphonema accuminatum,0
Cymbella kappii,Gomphonema accuminatum,0
Cymbella mulleri,Gomphonema accuminatum,0
Diatoma heimale,Gomphonema accuminatum,0
Epithemia sorex,Gomphonema accuminatum,0
Eunotia pectinalis,Gomphonema accuminatum,0
Fragilaria vaucheriae,Gomphonema accuminatum,0
Frustulia rhomboides,Gomphonema accuminatum,0
Gomphoneis herculeana,Gomphonema accuminatum,0
Gomphonema accuminatum,Gomphonema accuminatum,0
Gomphonema angustatum,Gomphonema accuminatum,0
Gomphonema intricatum,Gomphonema accuminatum,0
Gomphonema parvulum,Gomphonema accuminatum,0
Gomphonema sp. III,Gomphonema accuminatum,0
Gomphonema sp. unk,Gomphonema accuminatum,0
Gomphonema truncatum,Gomphonema accuminatum,0
Green algae,Gomphonema accuminatum,0
Gyrosigma,Gomphonema accuminatum,0
Melosira varians,Gomphonema accuminatum,0
Navicula avenacea,Gomphonema accuminatum,0
Navicula rhynocephala,Gomphonema accuminatum,0
Nitzschia dissipata,Gomphonema accuminatum,0
Nitzschia dubia,Gomphonema accuminatum,0
Nitzschia linearis,Gomphonema accuminatum,0
Pinnularia spp.,Gomphonema accuminatum,0
Rhoicosphenia curvata,Gomphonema accuminatum,0
Staurostratum,Gomphonema accuminatum,0
Surirella elegans,Gomphonema accuminatum,0
Synedra ulna,Gomphonema accuminatum,0
Tabellaria flocculosa,Gomphonema accuminatum,0
Ulothrix,Gomphonema accuminatum,0
Ameletopsis perscitus,Gomphonema accuminatum,0
Aoteapsyche,Gomphonema accuminatum,0
Austroperla cyrene,Gomphonema accuminatum,0
Austrosimulium,Gomphonema accuminatum,0
Chironomini,Gomphonema accuminatum,0
Coloburiscus,Gomphonema accuminatum,0
Costachorema,Gomphonema accuminatum,0
Cricotopus sp I,Gomphonema accuminatum,0
Cricotopus sp II,Gomphonema accuminatum,0
Cristaperla,Gomphonema accuminatum,0
Deleatidium,Gomphonema accuminatum,0
Eriopterini,Gomphonema accuminatum,0
Eye forward chiron,Gomphonema accuminatum,0
Helicopsyche,Gomphonema accuminatum,0
Hudsonema aliena,Gomphonema accuminatum,0
Hudsonema amabilis,Gomphonema accuminatum,0
Hydora nitida (ad),Gomphonema accuminatum,0
Hydora nitida (l),Gomphonema accuminatum,0
Hydrobiosella stenocerca,Gomphonema accuminatum,0
Hydrobiosis parumbripennis,Gomphonema accuminatum,0
Mischoderus,Gomphonema accuminatum,0
Nannochorista phillpotti,Gomphonema accuminatum,0
Neozephlebia scita,Gomphonema accuminatum,0
Oligo II,Gomphonema accuminatum,0
Oligo Lumbri pink,Gomphonema accuminatum,0
Oligo skinny,Gomphonema accuminatum,0
Paracalliope fluviatalus,Gomphonema accuminatum,0
Paracalliope pale,Gomphonema accuminatum,0
Paralimnophila skuseii,Gomphonema accuminatum,0
Paucispinigera approximata,Gomphonema accuminatum,0
Polypedellum,Gomphonema accuminatum,0
Polypedellum II,Gomphonema accuminatum,0
Polyplectropus,Gomphonema accuminatum,0
Scirtid,Gomphonema accuminatum,0
Sphaerid,Gomphonema accuminatum,0
Stenoperla prasinia,Gomphonema accuminatum,0
Stictocladius,Gomphonema accuminatum,0
Zelandobius,Gomphonema accuminatum,0
Zelandoperla,Gomphonema accuminatum,0
Zelandotipula,Gomphonema accuminatum,0
Anguilla dieffenbachii,Gomphonema accuminatum,0
Unidentified detritus,Gomphonema angustatum,0
Terrestrial invertebrates,Gomphonema angustatum,0
Plant materials,Gomphonema angustatum,0
Meiofauna,Gomphonema angustatum,0
Achnanthes inflata,Gomphonema angustatum,0
Achnanthes lanceolata,Gomphonema angustatum,0
Achnanthes linearis,Gomphonema angustatum,0
Achnanthes minutissima,Gomphonema angustatum,0
Ankitodesmus sp.,Gomphonema angustatum,0
Batrachospermum,Gomphonema angustatum,0
Blue-green algae,Gomphonema angustatum,0
Calothrix,Gomphonema angustatum,0
Cocconeis placentula,Gomphonema angustatum,0
Cymbella kappi,Gomphonema angustatum,0
Cymbella kappii,Gomphonema angustatum,0
Cymbella mulleri,Gomphonema angustatum,0
Diatoma heimale,Gomphonema angustatum,0
Epithemia sorex,Gomphonema angustatum,0
Eunotia pectinalis,Gomphonema angustatum,0
Fragilaria vaucheriae,Gomphonema angustatum,0
Frustulia rhomboides,Gomphonema angustatum,0
Gomphoneis herculeana,Gomphonema angustatum,0
Gomphonema accuminatum,Gomphonema angustatum,0
Gomphonema angustatum,Gomphonema angustatum,0
Gomphonema intricatum,Gomphonema angustatum,0
Gomphonema parvulum,Gomphonema angustatum,0
Gomphonema sp. III,Gomphonema angustatum,0
Gomphonema sp. unk,Gomphonema angustatum,0
Gomphonema truncatum,Gomphonema angustatum,0
Green algae,Gomphonema angustatum,0
Gyrosigma,Gomphonema angustatum,0
Melosira varians,Gomphonema angustatum,0
Navicula avenacea,Gomphonema angustatum,0
Navicula rhynocephala,Gomphonema angustatum,0
Nitzschia dissipata,Gomphonema angustatum,0
Nitzschia dubia,Gomphonema angustatum,0
Nitzschia linearis,Gomphonema angustatum,0
Pinnularia spp.,Gomphonema angustatum,0
Rhoicosphenia curvata,Gomphonema angustatum,0
Staurostratum,Gomphonema angustatum,0
Surirella elegans,Gomphonema angustatum,0
Synedra ulna,Gomphonema angustatum,0
Tabellaria flocculosa,Gomphonema angustatum,0
Ulothrix,Gomphonema angustatum,0
Ameletopsis perscitus,Gomphonema angustatum,0
Aoteapsyche,Gomphonema angustatum,0
Austroperla cyrene,Gomphonema angustatum,0
Austrosimulium,Gomphonema angustatum,0
Chironomini,Gomphonema angustatum,0
Coloburiscus,Gomphonema angustatum,0
Costachorema,Gomphonema angustatum,0
Cricotopus sp I,Gomphonema angustatum,0
Cricotopus sp II,Gomphonema angustatum,0
Cristaperla,Gomphonema angustatum,0
Deleatidium,Gomphonema angustatum,0
Eriopterini,Gomphonema angustatum,0
Eye forward chiron,Gomphonema angustatum,0
Helicopsyche,Gomphonema angustatum,0
Hudsonema aliena,Gomphonema angustatum,0
Hudsonema amabilis,Gomphonema angustatum,0
Hydora nitida (ad),Gomphonema angustatum,0
Hydora nitida (l),Gomphonema angustatum,0
Hydrobiosella stenocerca,Gomphonema angustatum,0
Hydrobiosis parumbripennis,Gomphonema angustatum,0
Mischoderus,Gomphonema angustatum,0
Nannochorista phillpotti,Gomphonema angustatum,0
Neozephlebia scita,Gomphonema angustatum,0
Oligo II,Gomphonema angustatum,0
Oligo Lumbri pink,Gomphonema angustatum,0
Oligo skinny,Gomphonema angustatum,0
Paracalliope fluviatalus,Gomphonema angustatum,0
Paracalliope pale,Gomphonema angustatum,0
Paralimnophila skuseii,Gomphonema angustatum,0
Paucispinigera approximata,Gomphonema angustatum,0
Polypedellum,Gomphonema angustatum,0
Polypedellum II,Gomphonema angustatum,0
Polyplectropus,Gomphonema angustatum,0
Scirtid,Gomphonema angustatum,0
Sphaerid,Gomphonema angustatum,0
Stenoperla prasinia,Gomphonema angustatum,0
Stictocladius,Gomphonema angustatum,0
Zelandobius,Gomphonema angustatum,0
Zelandoperla,Gomphonema angustatum,0
Zelandotipula,Gomphonema angustatum,0
Anguilla dieffenbachii,Gomphonema angustatum,0
Unidentified detritus,Gomphonema intricatum,0
Terrestrial invertebrates,Gomphonema intricatum,0
Plant materials,Gomphonema intricatum,0
Meiofauna,Gomphonema intricatum,0
Achnanthes inflata,Gomphonema intricatum,0
Achnanthes lanceolata,Gomphonema intricatum,0
Achnanthes linearis,Gomphonema intricatum,0
Achnanthes minutissima,Gomphonema intricatum,0
Ankitodesmus sp.,Gomphonema intricatum,0
Batrachospermum,Gomphonema intricatum,0
Blue-green algae,Gomphonema intricatum,0
Calothrix,Gomphonema intricatum,0
Cocconeis placentula,Gomphonema intricatum,0
Cymbella kappi,Gomphonema intricatum,0
Cymbella kappii,Gomphonema intricatum,0
Cymbella mulleri,Gomphonema intricatum,0
Diatoma heimale,Gomphonema intricatum,0
Epithemia sorex,Gomphonema intricatum,0
Eunotia pectinalis,Gomphonema intricatum,0
Fragilaria vaucheriae,Gomphonema intricatum,0
Frustulia rhomboides,Gomphonema intricatum,0
Gomphoneis herculeana,Gomphonema intricatum,0
Gomphonema accuminatum,Gomphonema intricatum,0
Gomphonema angustatum,Gomphonema intricatum,0
Gomphonema intricatum,Gomphonema intricatum,0
Gomphonema parvulum,Gomphonema intricatum,0
Gomphonema sp. III,Gomphonema intricatum,0
Gomphonema sp. unk,Gomphonema intricatum,0
Gomphonema truncatum,Gomphonema intricatum,0
Green algae,Gomphonema intricatum,0
Gyrosigma,Gomphonema intricatum,0
Melosira varians,Gomphonema intricatum,0
Navicula avenacea,Gomphonema intricatum,0
Navicula rhynocephala,Gomphonema intricatum,0
Nitzschia dissipata,Gomphonema intricatum,0
Nitzschia dubia,Gomphonema intricatum,0
Nitzschia linearis,Gomphonema intricatum,0
Pinnularia spp.,Gomphonema intricatum,0
Rhoicosphenia curvata,Gomphonema intricatum,0
Staurostratum,Gomphonema intricatum,0
Surirella elegans,Gomphonema intricatum,0
Synedra ulna,Gomphonema intricatum,0
Tabellaria flocculosa,Gomphonema intricatum,0
Ulothrix,Gomphonema intricatum,0
Ameletopsis perscitus,Gomphonema intricatum,0
Aoteapsyche,Gomphonema intricatum,0
Austroperla cyrene,Gomphonema intricatum,0
Austrosimulium,Gomphonema intricatum,0
Chironomini,Gomphonema intricatum,0
Coloburiscus,Gomphonema intricatum,0
Costachorema,Gomphonema intricatum,0
Cricotopus sp I,Gomphonema intricatum,0
Cricotopus sp II,Gomphonema intricatum,0
Cristaperla,Gomphonema intricatum,0
Deleatidium,Gomphonema intricatum,0
Eriopterini,Gomphonema intricatum,0
Eye forward chiron,Gomphonema intricatum,0
Helicopsyche,Gomphonema intricatum,0
Hudsonema aliena,Gomphonema intricatum,0
Hudsonema amabilis,Gomphonema intricatum,0
Hydora nitida (ad),Gomphonema intricatum,0
Hydora nitida (l),Gomphonema intricatum,0
Hydrobiosella stenocerca,Gomphonema intricatum,0
Hydrobiosis parumbripennis,Gomphonema intricatum,0
Mischoderus,Gomphonema intricatum,0
Nannochorista phillpotti,Gomphonema intricatum,0
Neozephlebia scita,Gomphonema intricatum,0
Oligo II,Gomphonema intricatum,0
Oligo Lumbri pink,Gomphonema intricatum,0
Oligo skinny,Gomphonema intricatum,0
Paracalliope fluviatalus,Gomphonema intricatum,0
Paracalliope pale,Gomphonema intricatum,0
Paralimnophila skuseii,Gomphonema intricatum,0
Paucispinigera approximata,Gomphonema intricatum,0
Polypedellum,Gomphonema intricatum,0
Polypedellum II,Gomphonema intricatum,0
Polyplectropus,Gomphonema intricatum,0
Scirtid,Gomphonema intricatum,0
Sphaerid,Gomphonema intricatum,0
Stenoperla prasinia,Gomphonema intricatum,0
Stictocladius,Gomphonema intricatum,0
Zelandobius,Gomphonema intricatum,0
Zelandoperla,Gomphonema intricatum,0
Zelandotipula,Gomphonema intricatum,0
Anguilla dieffenbachii,Gomphonema intricatum,0
Unidentified detritus,Gomphonema parvulum,0
Terrestrial invertebrates,Gomphonema parvulum,0
Plant materials,Gomphonema parvulum,0
Meiofauna,Gomphonema parvulum,0
Achnanthes inflata,Gomphonema parvulum,0
Achnanthes lanceolata,Gomphonema parvulum,0
Achnanthes linearis,Gomphonema parvulum,0
Achnanthes minutissima,Gomphonema parvulum,0
Ankitodesmus sp.,Gomphonema parvulum,0
Batrachospermum,Gomphonema parvulum,0
Blue-green algae,Gomphonema parvulum,0
Calothrix,Gomphonema parvulum,0
Cocconeis placentula,Gomphonema parvulum,0
Cymbella kappi,Gomphonema parvulum,0
Cymbella kappii,Gomphonema parvulum,0
Cymbella mulleri,Gomphonema parvulum,0
Diatoma heimale,Gomphonema parvulum,0
Epithemia sorex,Gomphonema parvulum,0
Eunotia pectinalis,Gomphonema parvulum,0
Fragilaria vaucheriae,Gomphonema parvulum,0
Frustulia rhomboides,Gomphonema parvulum,0
Gomphoneis herculeana,Gomphonema parvulum,0
Gomphonema accuminatum,Gomphonema parvulum,0
Gomphonema angustatum,Gomphonema parvulum,0
Gomphonema intricatum,Gomphonema parvulum,0
Gomphonema parvulum,Gomphonema parvulum,0
Gomphonema sp. III,Gomphonema parvulum,0
Gomphonema sp. unk,Gomphonema parvulum,0
Gomphonema truncatum,Gomphonema parvulum,0
Green algae,Gomphonema parvulum,0
Gyrosigma,Gomphonema parvulum,0
Melosira varians,Gomphonema parvulum,0
Navicula avenacea,Gomphonema parvulum,0
Navicula rhynocephala,Gomphonema parvulum,0
Nitzschia dissipata,Gomphonema parvulum,0
Nitzschia dubia,Gomphonema parvulum,0
Nitzschia linearis,Gomphonema parvulum,0
Pinnularia spp.,Gomphonema parvulum,0
Rhoicosphenia curvata,Gomphonema parvulum,0
Staurostratum,Gomphonema parvulum,0
Surirella elegans,Gomphonema parvulum,0
Synedra ulna,Gomphonema parvulum,0
Tabellaria flocculosa,Gomphonema parvulum,0
Ulothrix,Gomphonema parvulum,0
Ameletopsis perscitus,Gomphonema parvulum,0
Aoteapsyche,Gomphonema parvulum,0
Austroperla cyrene,Gomphonema parvulum,0
Austrosimulium,Gomphonema parvulum,0
Chironomini,Gomphonema parvulum,0
Coloburiscus,Gomphonema parvulum,0
Costachorema,Gomphonema parvulum,0
Cricotopus sp I,Gomphonema parvulum,0
Cricotopus sp II,Gomphonema parvulum,0
