source,target,weight
Lota lota,Truttaedacnitis,0
Mylocheilus caurinus,Truttaedacnitis,0
Oncorhynchus nerka,Truttaedacnitis,0
Prosopium coulteri,Truttaedacnitis,0
Prosopium williamsoni,Truttaedacnitis,9.8
Ptychocheilus oregonensis,Truttaedacnitis,0
Rhinichthys cataractae,Truttaedacnitis,0
Richardsonius balteatus,Truttaedacnitis,0
Salmo gairdneri,Truttaedacnitis,3
Salvelinus malma,Truttaedacnitis,5.9
Salvelinus namaycush,Truttaedacnitis,8.3
Thymallus arcticus,Truttaedacnitis,0
Host species,Cystidicola,37
Catostomus catostomus,Cystidicola,0
Catostomus commersoni,Cystidicola,0
Catostomus macrocheilus,Cystidicola,0
Coregonus clupeaformis,Cystidicola,0
Cottus cognatus,Cystidicola,0
Lota lota,Cystidicola,0
Mylocheilus caurinus,Cystidicola,0
Oncorhynchus nerka,Cystidicola,0
Prosopium coulteri,Cystidicola,0
Prosopium williamsoni,Cystidicola,5.9
Ptychocheilus oregonensis,Cystidicola,0
Rhinichthys cataractae,Cystidicola,0
Richardsonius balteatus,Cystidicola,0
Salmo gairdneri,Cystidicola,0
Salvelinus malma,Cystidicola,5.9
Salvelinus namaycush,Cystidicola,12.5
Thymallus arcticus,Cystidicola,0
Host species,Cystidicoloides,38
Catostomus catostomus,Cystidicoloides,0
Catostomus commersoni,Cystidicoloides,0
Catostomus macrocheilus,Cystidicoloides,0
Coregonus clupeaformis,Cystidicoloides,0
Cottus cognatus,Cystidicoloides,0
Lota lota,Cystidicoloides,0
Mylocheilus caurinus,Cystidicoloides,0
Oncorhynchus nerka,Cystidicoloides,0
Prosopium coulteri,Cystidicoloides,0
Prosopium williamsoni,Cystidicoloides,0
Ptychocheilus oregonensis,Cystidicoloides,0
Rhinichthys cataractae,Cystidicoloides,0
Richardsonius balteatus,Cystidicoloides,0
Salmo gairdneri,Cystidicoloides,5
Salvelinus malma,Cystidicoloides,0
Salvelinus namaycush,Cystidicoloides,0
Thymallus arcticus,Cystidicoloides,1
Host species,Rhabdochona,39
Catostomus catostomus,Rhabdochona,0
Catostomus commersoni,Rhabdochona,0
Catostomus macrocheilus,Rhabdochona,0
Coregonus clupeaformis,Rhabdochona,0
Cottus cognatus,Rhabdochona,0
Lota lota,Rhabdochona,0
Mylocheilus caurinus,Rhabdochona,0
Oncorhynchus nerka,Rhabdochona,0
Prosopium coulteri,Rhabdochona,0
Prosopium williamsoni,Rhabdochona,0
Ptychocheilus oregonensis,Rhabdochona,0
Rhinichthys cataractae,Rhabdochona,0
Richardsonius balteatus,Rhabdochona,0
Salmo gairdneri,Rhabdochona,0
Salvelinus malma,Rhabdochona,1
Salvelinus namaycush,Rhabdochona,0
Thymallus arcticus,Rhabdochona,0
Host species,Rhabdochona.1,40
Catostomus catostomus,Rhabdochona.1,0
Catostomus commersoni,Rhabdochona.1,0
Catostomus macrocheilus,Rhabdochona.1,0
Coregonus clupeaformis,Rhabdochona.1,0
Cottus cognatus,Rhabdochona.1,0
Lota lota,Rhabdochona.1,0
Mylocheilus caurinus,Rhabdochona.1,0
Oncorhynchus nerka,Rhabdochona.1,0
Prosopium coulteri,Rhabdochona.1,0
Prosopium williamsoni,Rhabdochona.1,0
Ptychocheilus oregonensis,Rhabdochona.1,3
Rhinichthys cataractae,Rhabdochona.1,0
Richardsonius balteatus,Rhabdochona.1,5
Salmo gairdneri,Rhabdochona.1,0
Salvelinus malma,Rhabdochona.1,0
Salvelinus namaycush,Rhabdochona.1,0
Thymallus arcticus,Rhabdochona.1,0
Host species,Rhabdochona.2,41
Catostomus catostomus,Rhabdochona.2,0
Catostomus commersoni,Rhabdochona.2,0
Catostomus macrocheilus,Rhabdochona.2,0
Coregonus clupeaformis,Rhabdochona.2,0
Cottus cognatus,Rhabdochona.2,10.3
Lota lota,Rhabdochona.2,0
Mylocheilus caurinus,Rhabdochona.2,0
Oncorhynchus nerka,Rhabdochona.2,0
Prosopium coulteri,Rhabdochona.2,0
Prosopium williamsoni,Rhabdochona.2,0
Ptychocheilus oregonensis,Rhabdochona.2,0
Rhinichthys cataractae,Rhabdochona.2,0
Richardsonius balteatus,Rhabdochona.2,0
Salmo gairdneri,Rhabdochona.2,0
Salvelinus malma,Rhabdochona.2,0
Salvelinus namaycush,Rhabdochona.2,0
Thymallus arcticus,Rhabdochona.2,0
Host species,Rhabdochona.3,42
Catostomus catostomus,Rhabdochona.3,0
Catostomus commersoni,Rhabdochona.3,0
Catostomus macrocheilus,Rhabdochona.3,0
Coregonus clupeaformis,Rhabdochona.3,0
Cottus cognatus,Rhabdochona.3,0
Lota lota,Rhabdochona.3,0
Mylocheilus caurinus,Rhabdochona.3,0
Oncorhynchus nerka,Rhabdochona.3,0
Prosopium coulteri,Rhabdochona.3,0
Prosopium williamsoni,Rhabdochona.3,0
Ptychocheilus oregonensis,Rhabdochona.3,0
Rhinichthys cataractae,Rhabdochona.3,0
Richardsonius balteatus,Rhabdochona.3,0
Salmo gairdneri,Rhabdochona.3,0
Salvelinus malma,Rhabdochona.3,5.9
Salvelinus namaycush,Rhabdochona.3,0
Thymallus arcticus,Rhabdochona.3,0
Host species,Rhabdochona.4,43
Catostomus catostomus,Rhabdochona.4,0
Catostomus commersoni,Rhabdochona.4,0
Catostomus macrocheilus,Rhabdochona.4,0
Coregonus clupeaformis,Rhabdochona.4,0
Cottus cognatus,Rhabdochona.4,0
Lota lota,Rhabdochona.4,0
Mylocheilus caurinus,Rhabdochona.4,0
Oncorhynchus nerka,Rhabdochona.4,0
Prosopium coulteri,Rhabdochona.4,0
Prosopium williamsoni,Rhabdochona.4,0
Ptychocheilus oregonensis,Rhabdochona.4,0
Rhinichthys cataractae,Rhabdochona.4,15
Richardsonius balteatus,Rhabdochona.4,0
Salmo gairdneri,Rhabdochona.4,0
Salvelinus malma,Rhabdochona.4,0
Salvelinus namaycush,Rhabdochona.4,0
Thymallus arcticus,Rhabdochona.4,0
Host species,Rhabdochona.5,44
Catostomus catostomus,Rhabdochona.5,0
Catostomus commersoni,Rhabdochona.5,0
Catostomus macrocheilus,Rhabdochona.5,16.3
Coregonus clupeaformis,Rhabdochona.5,0
Cottus cognatus,Rhabdochona.5,0
Lota lota,Rhabdochona.5,0
Mylocheilus caurinus,Rhabdochona.5,0
Oncorhynchus nerka,Rhabdochona.5,0
Prosopium coulteri,Rhabdochona.5,0
Prosopium williamsoni,Rhabdochona.5,0
Ptychocheilus oregonensis,Rhabdochona.5,0
Rhinichthys cataractae,Rhabdochona.5,0
Richardsonius balteatus,Rhabdochona.5,0
Salmo gairdneri,Rhabdochona.5,0
Salvelinus malma,Rhabdochona.5,0
Salvelinus namaycush,Rhabdochona.5,0
Thymallus arcticus,Rhabdochona.5,0
Host species,Neoechinorhynchus,45
Catostomus catostomus,Neoechinorhynchus,15.7
Catostomus commersoni,Neoechinorhynchus,18.2
Catostomus macrocheilus,Neoechinorhynchus,67.3
Coregonus clupeaformis,Neoechinorhynchus,0
Cottus cognatus,Neoechinorhynchus,0
Lota lota,Neoechinorhynchus,0
Mylocheilus caurinus,Neoechinorhynchus,0
Oncorhynchus nerka,Neoechinorhynchus,0
Prosopium coulteri,Neoechinorhynchus,0
Prosopium williamsoni,Neoechinorhynchus,0
Ptychocheilus oregonensis,Neoechinorhynchus,0
Rhinichthys cataractae,Neoechinorhynchus,0
Richardsonius balteatus,Neoechinorhynchus,0
Salmo gairdneri,Neoechinorhynchus,0
Salvelinus malma,Neoechinorhynchus,0
Salvelinus namaycush,Neoechinorhynchus,0
Thymallus arcticus,Neoechinorhynchus,0
Host species,Neoechinorhynchus.1,46
Catostomus catostomus,Neoechinorhynchus.1,0
Catostomus commersoni,Neoechinorhynchus.1,0
Catostomus macrocheilus,Neoechinorhynchus.1,0
Coregonus clupeaformis,Neoechinorhynchus.1,0
Cottus cognatus,Neoechinorhynchus.1,0
Lota lota,Neoechinorhynchus.1,0
Mylocheilus caurinus,Neoechinorhynchus.1,0
Oncorhynchus nerka,Neoechinorhynchus.1,0
Prosopium coulteri,Neoechinorhynchus.1,0
Prosopium williamsoni,Neoechinorhynchus.1,0
Ptychocheilus oregonensis,Neoechinorhynchus.1,0
Rhinichthys cataractae,Neoechinorhynchus.1,0
Richardsonius balteatus,Neoechinorhynchus.1,45
Salmo gairdneri,Neoechinorhynchus.1,0
Salvelinus malma,Neoechinorhynchus.1,0
Salvelinus namaycush,Neoechinorhynchus.1,0
Thymallus arcticus,Neoechinorhynchus.1,0
Host species,Neoechinorhynchus.2,47
Catostomus catostomus,Neoechinorhynchus.2,0
Catostomus commersoni,Neoechinorhynchus.2,0
Catostomus macrocheilus,Neoechinorhynchus.2,0
Coregonus clupeaformis,Neoechinorhynchus.2,3.5
Cottus cognatus,Neoechinorhynchus.2,0
Lota lota,Neoechinorhynchus.2,14.3
Mylocheilus caurinus,Neoechinorhynchus.2,0
Oncorhynchus nerka,Neoechinorhynchus.2,90.4
Prosopium coulteri,Neoechinorhynchus.2,20
Prosopium williamsoni,Neoechinorhynchus.2,6.5
Ptychocheilus oregonensis,Neoechinorhynchus.2,0
Rhinichthys cataractae,Neoechinorhynchus.2,0
Richardsonius balteatus,Neoechinorhynchus.2,15
Salmo gairdneri,Neoechinorhynchus.2,21
Salvelinus malma,Neoechinorhynchus.2,47.5
Salvelinus namaycush,Neoechinorhynchus.2,50
Thymallus arcticus,Neoechinorhynchus.2,13
Host species,Octospinifer,48
Catostomus catostomus,Octospinifer,3.9
Catostomus commersoni,Octospinifer,4.5
Catostomus macrocheilus,Octospinifer,10.2
Coregonus clupeaformis,Octospinifer,0
Cottus cognatus,Octospinifer,0
Lota lota,Octospinifer,0
Mylocheilus caurinus,Octospinifer,0
Oncorhynchus nerka,Octospinifer,0
Prosopium coulteri,Octospinifer,0
Prosopium williamsoni,Octospinifer,0
Ptychocheilus oregonensis,Octospinifer,0
Rhinichthys cataractae,Octospinifer,0
Richardsonius balteatus,Octospinifer,0
Salmo gairdneri,Octospinifer,0
Salvelinus malma,Octospinifer,0
Salvelinus namaycush,Octospinifer,0
Thymallus arcticus,Octospinifer,0
Host species,Pomphorhynchus,49
Catostomus catostomus,Pomphorhynchus,0
Catostomus commersoni,Pomphorhynchus,27.3
Catostomus macrocheilus,Pomphorhynchus,18.4
Coregonus clupeaformis,Pomphorhynchus,1.2
Cottus cognatus,Pomphorhynchus,0
Lota lota,Pomphorhynchus,0
Mylocheilus caurinus,Pomphorhynchus,0
Oncorhynchus nerka,Pomphorhynchus,0
Prosopium coulteri,Pomphorhynchus,0
Prosopium williamsoni,Pomphorhynchus,0.7
Ptychocheilus oregonensis,Pomphorhynchus,3
Rhinichthys cataractae,Pomphorhynchus,0
Richardsonius balteatus,Pomphorhynchus,0
Salmo gairdneri,Pomphorhynchus,1
Salvelinus malma,Pomphorhynchus,0
Salvelinus namaycush,Pomphorhynchus,0
Thymallus arcticus,Pomphorhynchus,0
Host species,Ergasilus,50
Catostomus catostomus,Ergasilus,0
Catostomus commersoni,Ergasilus,4.5
Catostomus macrocheilus,Ergasilus,18.4
Coregonus clupeaformis,Ergasilus,11.6
Cottus cognatus,Ergasilus,0
Lota lota,Ergasilus,0
Mylocheilus caurinus,Ergasilus,14.3
Oncorhynchus nerka,Ergasilus,0
Prosopium coulteri,Ergasilus,0
Prosopium williamsoni,Ergasilus,0
Ptychocheilus oregonensis,Ergasilus,15.2
Rhinichthys cataractae,Ergasilus,0
Richardsonius balteatus,Ergasilus,0
Salmo gairdneri,Ergasilus,1
Salvelinus malma,Ergasilus,0
Salvelinus namaycush,Ergasilus,0
Thymallus arcticus,Ergasilus,1
Host species,Salmincola,51
Catostomus catostomus,Salmincola,0
Catostomus commersoni,Salmincola,0
Catostomus macrocheilus,Salmincola,0
Coregonus clupeaformis,Salmincola,0
Cottus cognatus,Salmincola,0
Lota lota,Salmincola,0
Mylocheilus caurinus,Salmincola,0
Oncorhynchus nerka,Salmincola,0
Prosopium coulteri,Salmincola,0
Prosopium williamsoni,Salmincola,0
Ptychocheilus oregonensis,Salmincola,0
Rhinichthys cataractae,Salmincola,0
Richardsonius balteatus,Salmincola,0
Salmo gairdneri,Salmincola,12
Salvelinus malma,Salmincola,0
Salvelinus namaycush,Salmincola,37.5
Thymallus arcticus,Salmincola,0
Host species,Salmincola.1,52
Catostomus catostomus,Salmincola.1,0
Catostomus commersoni,Salmincola.1,0
Catostomus macrocheilus,Salmincola.1,0
Coregonus clupeaformis,Salmincola.1,0
Cottus cognatus,Salmincola.1,0
Lota lota,Salmincola.1,0
Mylocheilus caurinus,Salmincola.1,0
Oncorhynchus nerka,Salmincola.1,0
Prosopium coulteri,Salmincola.1,0
Prosopium williamsoni,Salmincola.1,0
Ptychocheilus oregonensis,Salmincola.1,0
Rhinichthys cataractae,Salmincola.1,0
Richardsonius balteatus,Salmincola.1,0
Salmo gairdneri,Salmincola.1,0
Salvelinus malma,Salmincola.1,3
Salvelinus namaycush,Salmincola.1,37.5
Thymallus arcticus,Salmincola.1,0
Host species,Salmincola.2,53
Catostomus catostomus,Salmincola.2,0
Catostomus commersoni,Salmincola.2,0
Catostomus macrocheilus,Salmincola.2,0
Coregonus clupeaformis,Salmincola.2,0
Cottus cognatus,Salmincola.2,0
Lota lota,Salmincola.2,0
Mylocheilus caurinus,Salmincola.2,0
Oncorhynchus nerka,Salmincola.2,0
Prosopium coulteri,Salmincola.2,0
Prosopium williamsoni,Salmincola.2,9.8
Ptychocheilus oregonensis,Salmincola.2,0
Rhinichthys cataractae,Salmincola.2,0
Richardsonius balteatus,Salmincola.2,0
Salmo gairdneri,Salmincola.2,0
Salvelinus malma,Salmincola.2,0
Salvelinus namaycush,Salmincola.2,0
Thymallus arcticus,Salmincola.2,45
